message_id,translation
15972,작은 생물이 깡충거리며 남긴 듯하며
15973,^근처 수풀 속으로 이어진다...
16000,바로 앞에 아주 기묘한 광경이 보인다.
16001,팔과 다리가 잔뜩 달린 꽤 특이한
16002,괴생물이 늪 가장자리의
16003,버섯 하나 위에 높이 앉아
16004,조금 초조하고 불안한 모습이다.
16010,향긋한 버섯 위 높은 곳에 자리 잡은
16011,거대한 벌레 같은 생물은 펜과 양피지로
16012,매우 복잡한 수학 공식을
16013,^한창 써 내려가고 있다...
16020,갑자기 당신들의 존재를 알아차리고 놀란 그는
16021,"작게 ""흥"" 하고 콧소리를 내며"
16022,^종이를 떨어뜨렸다가 말한다:
16023,@음...
16024,%!이런!...
16025,@작은 두 눈은 안경 때문에 커다랗게 보인다.
16026,"그 안경은 코 위에 걸쳐져 있고,"
16027,잠시 일행을 유심히
16028,"^바라본 뒤 조심스레 묻는다,"
16030,<0x02>아니요/<0x03>예/<0x03>그래/<0x03>응/<0x03>물론/
16032,혹시 한 모금 피울 거 없나?
16040,찾았어? 응? 찾았어 찾았어??!
16050,"*한숨* 부끄러운 말이지만,"
16051,내 물담뱃대를 어디 뒀는지
16052,^도무지 기억이 안 나는군...
16053,@보다시피 나는 마지막으로 알려진
16054,물담뱃대의 물리적 좌표를 기준으로
16055,"내 정확한 공간적, 시간적 위치를"
16056,재계산해서
16057,문제의 그 물담뱃대가 현재
16058,우주의 어디에 있는지를
16059,^산출하려 하고 있었네...
16070,"지난여름 섬으로 휴가 갈 때 가져갔고,"
16071,안전하게 보관하려고 어딘가에
16072,"두었던 것까지는 기억나는데,"
16073,이제 어디 뒀는지가 기억이 안 나!
16074,@단서라고는 주머니에서 발견한
16075,이 작은 종이쪽지뿐이네.
16076,"거기 적힌 내용을 그대로 읽어 주지,"
16077,"@""보관한 물품을 되찾으려면 직원에게"
16078,'찾아가기'를 원한다고
16079,"알리십시오"""
16090,보관 번호?
16091,%!보관 번호?!!
16092,%!세상에!
16093,%!그래서 그 숫자가 있었던 거군!
16094,%!!그러니 수성의 집이
16095,물병자리 위에서 금성과 충돌하려 한 것도 당연하지!
16096,%!!하지만 자네가 말하고 나니
16097,그 번호가 뭔지는 전혀 모르겠군...
16098,"%!!이건 바로,..."
16099,"%!!            ""보틀 오라클""이 맡을 일이야"
16110,보틀 오라클은 정말 아주 간단해!
16111,%!!질문을 병에 넣어서
16112,"""보틀 오라클""이라는 표지판이 있는 곳에서"
16113,강에 띄워 보내기만 하면 돼...
16114,@그다음 그 병을 찾기만 하면
16115,마법처럼 병 안에
16116,답이 들어 있을 거야!
16120,@정말 놀랍지!
16121,"%!!아, 왜 진작 생각 못 했지!"
16122,%!!(애벌레가 종이에 무언가를
16123,적더니 당신에게 건넨다)
16125,"%!자, 이 쪽지를 병에 넣고 봉해서"
16126,보틀 오라클에게 보내 줘.
16127,%!!곧 답을 얻게 될 거야!
16130,한 모금 피울 수 있으면 좋겠는데!
16135,또 봐!
16140,으으음....
16141,%(후우 후우)
16142,%아아아!!!
16143,%(후우 후우)
16144,"%]역시 제대로 한 모금 빠는 맛이 최고지, 안 그래?"
16145,%!(후우 후우)
16146,%]이이이야아아아!!
16147,%(후우 후우 *쌕쌕*)
16148,%컥! *헉* (켁켁)
16149,%(콜록 컥 캑)
16150,%]좀 더 순한 걸 피워야겠군...
16151,%*헤 헤 헤*
16152,%이번엔 정말 부드러운 걸로...
16160,<0x04>아니요/<0x05>예/<0x05>그래/<0x05>응/<0x05>물론/<0x05>좋아/
16162,"""작아지고"" 싶나?"
16165,마음이 바뀌면 이걸 한번 써 봐!
16170,그럼 언젠가 이걸 한번 써 봐!
16180,그럼 실례하겠네. 난 *헉*
16181,아늑한 나무 아래로 기어가서
16182,내 물담뱃대와 다시 친해져야겠어.
16183,^*헤 헤* (꺼억! *쌕쌕*)
16190,<0x01><0x01>연기/연기/
16200,"*한숨* 부끄러운 말이지만,"
16201,내 물담뱃대를 어디 뒀는지
16202,도무지 기억이 안 나는군...
16203,@보다시피 나는 마지막으로 알려진
16204,물담뱃대의 물리적 좌표를 기준으로
16205,"내 정확한 공간적, 시간적 위치를"
16206,재계산해서
16207,@문제의 그 물담뱃대가 현재
16208,우주의 어디에 있는지를 산출하려
16209,하고 있었네...
16300,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
16301,<0x04> 길 잃은 전사 <0x05>
16302,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
16303,추모하며
16304,그가 집으로 가는 길을 찾기를
16310,제단 위에는 고운 재가 작은 언덕처럼
16311,담긴 검은 항아리가 놓여 있다.
16312,재에서는 향긋한 냄새가 나며
16313,이 지하묘지의 음울한 분위기와는
16314,^묘한 대조를 이룬다...
16320,근처 촛불에 향을 갖다 대자
16321,불이 붙어 은은히 빛나며
16322,달콤한 연기를 피운다. 그것을 조심스레
16323,^작은 항아리 안에 떨어뜨린다...
16324,@갑자기 공기가 한결 가벼워진다.
16325,마치 떠도는 영혼들이 잠시나마
16326,^감사와 함께 평온을 되찾은 듯하다...
16330,작은 재 원통을
16331,^제단 위에 놓는다...
16340,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
16341,<0x04> 죽은 자들의 전당 <0x05>
16342,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
16350,무언가 들린 것 같다...
16360,희미한 목소리 같다...
16361,"%%]!""이이이곳을 떠나라....."""
16362,"%%]!""너희 세계로 돌아가라..."""
16365,"!죽어라, 사악한 모독자들아!"
16370,!추악한 침입자들아!
16375,"!결국 나를 찾아냈구나, 응???"
16376,%]!우리가 너어어를 잡으러 간다!!
16380,천장에서 거대한 돌이 떨어졌다!
16385,기묘한 빛이 일행을 감싼다...
16390,악마의 바람이 복도를 휩쓴다!
16400,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
16401,<0x04>   로빈 윈드마른   <0x05>
16402,<0x04>   하이랜더 드로우   <0x05>
16403,<0x04>  제1계위 수호자 <0x05>
16404,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
16410,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
16411,<0x04> 제프리 클레이턴 경 <0x05>
16412,<0x04>   흑기사   <0x05>
16413,<0x04>  제2계위 수호자  <0x05>
16414,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
16420,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
16421,<0x04> 브리거드 단스 볼탄 <0x05>
16422,<0x04> 장미의 대메나드 <0x05>
16423,<0x04>  제3계위 수호자 <0x05>
16424,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
16430,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
16431,<0x04> 하이야토 다이쿠타 로드 <0x05>
16432,<0x04> 요짐보 카이샤쿠닌 <0x05>
16433,<0x04>  제4계위 수호자  <0x05>
16434,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
16440,"오, 칠흑 같은 밤이여,"
16441,죽음의 기쁨이 되어라;
16442,"일어나라, 하수인들이여,"
16443,"뼈들이여, 생명을 얻어라!"
16444,"%%]그러자 뼈에 살이 돋아나며 말한다,"
16445,"%!""주인님, 수호자가 부름을 받들었습니다!"""
16450,지하묘지를 가득 메운 창백하고 차가운
16451,"해골 때문인지, 아니면 죽은 자들의"
16452,방 아래 숨어 있을지도 모르는
16453,또 다른 무언가의 섬뜩한 공포 때문인지
16454,"알 수 없지만, 한 가지는 확실하다,..."
16455,@엄청난 위험이 아주 가까이 있다는
16456,"뚜렷한 감각과 함께,"
16457,답에 점점 가까워지고 있다는
16458,미묘한 느낌이 든다... 사악한 무언가의 일부...
16459,@이 모든 것의 중심에 있는 무언가...   
16470,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
16471,<0x04>   왕의 무덤   <0x05>
16472,<0x04>     아람의 군주     <0x05>
16473,<0x04>   사망: ..........   <0x05>
16474,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
16480,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
16481,<0x04>  여왕의 무덤  <0x05>
16482,<0x04>   아람의 여신   <0x05>
16483,<0x04>  사망: 연도=뱀들  <0x05>
16484,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
16490,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
16491,<0x04>  아이의 무덤  <0x05>
16492,<0x04>    딸=아람    <0x05>
16493,<0x04>  공주=어둠  <0x05>
16494,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
16500,방 안은 텅 비어 아무 흔적도 없다.
16501,"마치 ""들어올 예정인 주인""이"
16502,^아직 도착하지 않은 듯하다...
16503,@거의 느껴지지 않을 정도로 서늘한
16504,"바람이 스치고, 그것이 사라지자"
16505,누군가와 함께 있는 듯한
16506,^기척이 느껴진다...
16507,@!누군가를 찾고 있나?
16508,%%]등 뒤에서 낮고 위엄 있는 목소리가
16509,들려온다. 당신들은 몸을 돌려
16510,^정체불명의 말을 건 자를 마주한다...
16520,하지만 아무것도 없다...
16521,"@그때 공기를 가르는 기묘한 ""휙"" 소리가"
16522,"들리고, 다시 한 번 바람이"
16523,^얼굴을 스친다...
16524,@그리고 갑자기 그것이 보인다!
16600,!그르르르아아아아악!
16601,%]!나는 복수를 원한다!
16602,%]!하지만 내가 찾는 자들은
16603,^너희가 아니로구나...
16604,%%]!내가 기다리던 자들이 바로 너희다!
16605,%]이 어둠의 성에서 벌어진 재앙과 악에
16606,대해 말해 주겠다. 이야기를 듣고 나면
16607,뼈가 시리고
16608,^핏줄마저 얼어붙을 것이다...
16609,"@오래전, 욕망에 사로잡힌 강대한"
16610,영주가 이 땅을 다스렸다. 그는
16611,^기름부음 받은 왕의 후손의 후손이었다...
16612,@하지만 그는 이 영지만 다스리는 것으로는
16613,만족하지 못했다. 조상의 피가
16614,그의 안에서 다시 외치기 시작했다.
16615,^강대한 왕이 되라고...
16616,@왕이 되려면 왕관만으로는 부족하다.
16617,왕은 지배할 힘도 지녀야 한다.
16618,^그렇지 않으면 몰락한다...
16619,@진정한 힘은 지배하는 힘이다.
16620,지배하지 못하는 자에게 힘은 없다...
16621,@그래서 그는 지배를 연구했다. 그리고
16622,연구에 그치지 않고 알아낸 것을
16623,실제로 써먹었다. 그는 평범한 사람은
16624,권위를 내세우는 자에게 너무나 쉽게
16625,굴복한다는 사실을 깨달았다. 자신에게
16626,신성한 권능이라도 있는 듯 행동하기만 하면
16627,사람들은 머리를 숙이고
16628,그의 지배를 받아들이며
16629,^그 권위를 의심할 생각조차 하지 않았다...
16630,@그리하여 그는 성 북쪽에 있는
16631,"어둠의 신전을 세우고,"
16632,그 상징으로 숫양을 택했다.
16633,어리석고 나약한 자들이 이미 의심과
16634,^공포의 눈으로 보던 짐승이었다...
16635,@그리고 왕을 꿈꾸던 그는 미쳐 버렸다!
16636,@권력을 향한 꿈이 오히려 그를 지배했다.
16637,"그런 갈증이 으레 그러하듯, 그는"
16638,불경한 성전을 시작해 자신의 위엄에
16639,저항하지 못하는 나약한 자들을
16640,먹잇감으로 삼았다. 그리고 더 어두운 힘에 손댔다...
16641,지옥의 악마들을 불러내자
16642,욕망과 함께 그의 힘도 커져 갔다.
16643,그 힘의 샘을 들이켜면서도 그는
16644,그 힘이 자신의 내면의 영혼을
16645,^연료 삼고 있음을 전혀 몰랐다...
16646,@그러던 어느 날 그는 힘의 대가를
16647,돌려달라는 요구를 받았다. 세속의 정복을
16648,뒤에서 도운 비밀스럽고 어두운 세력에
16649,^은혜를 갚으라는 것이었다...
16650,@그들이 요구한 대가는 실로 끔찍했다!
16651,@그리하여 그는 한 성직자의 연인인
16652,여자를 붙잡았다. 한밤중의 끔찍한 의식에서
16653,"그녀는 지옥의 악마와 교접했고,"
16654,그 악마가 이 세계에
16655,정당한 권리를 주장할 수 있게 되었다.
16656,@그리하여 악마의 아이가 태어났다!
16657,@아이는 창녀인 어머니에게 맡겨져
16658,길러졌다. 한때 성직자였던 남자는
16659,자신의 옛 주군이자 영주에게서
16660,아이에게 닥칠지도 모르는 해를
16661,^막기 위해 그녀를 지켰다...
16662,아이가 열세 살이 되자 왕이 그녀를 불렀다.
16663,"왕은 또 다른 강력한 존재와 손을 잡았고,"
16664,그녀를 함정의 미끼로 삼아
16665,악마인 친부를
16666,^그들의 동맹 앞에 쓰러뜨렸다...
16667,그리하여 왕은 소녀를 차지할 수 있게 되었고
16668,그녀가 악마 아버지에게서 물려받은
16669,힘을 이용해 자신의 힘을
16670,^더욱 키우려 했다...
16671,@그러다 권력을 향한 그의 욕망은
16672,^그녀를 향한 욕정으로 변했다... 그녀에게로!
16673,@그의 왕비이자 대사제이며
16674,"한때 연인이었던 나는 버려졌고,"
16675,^그는 대신 그녀를 택했다...
16676,@그리고 나는 아무것도 아니게 되었다...
16677,"@그녀가 열네 살을 넘긴 뒤,"
16678,자신의 힘과 출생의 비밀을
16679,그에게 물었다. 그는 말해 주었다. 어머니는
16680,"그저 흔한 창녀, 아버지는 지옥의 악마."
16681,^그러자 그녀에게 단 하나의 소원이 생겼다...
16682,@그 둘을 죽이는 것!
16683,@그녀는 악마의 아이였다!
16684,@그녀는 친어머니를 죽게 만들었다!
16685,"@그리고 그 성직자, 어머니의 연인 역시"
16686,^죽임을 당했다...
16687,@그리고 마침내 재앙의 펜이 나타났다...
16688,@그가 펜에 자신의 소원을 새겨 넣자
16689,^세 가지 일이 일어났다:
16690,"@첫째, 악마녀가 직접 내리친"
16691,^일격으로 내가 죽었다...
16692,"@둘째, 그녀가 임신했다. 그의 아들,"
16693,^지옥에서 온 사생아 같은 것을 품었다...
16694,"@셋째, 그 자신이 변했다..."
16695,@그의 소원은 불멸의 존재가 되는 것이었다...
16696,@하지만 그는 재앙의 펜에 깃든 저주를
16697,^생각하지 못했다...
16698,@나는 그들에게 침을 뱉는다!
16699,"%!그놈과 그년, 그년의 것까지!"
16700,@그들이 살아 있는 한 나는 쉬지 않겠다!
16701,@너희가 그들을 파멸시켜야 한다!
16702,%!그들의 거짓말에 귀 기울이지 마라!
16703,@그들은 너희를 속이려 할 것이다!
16704,%!하지만 듣지 마라!
16705,@그들과 맞서는 데 도움이 될 것을
16706,주겠다. 하지만 내가 한 말을
16707,^절대 잊어서는 안 된다!
16710,이 열쇠를 가져라. 그녀가 잠든 방으로
16711,^들어가 그녀를 파멸시켜라!
16715,그리고 이 성스러운 유물도 가져라.
16716,그들의 힘으로부터 너희를 지켜 줄 것이다.
16717,"@그가 너희를 막으려 하겠지만, 이것이라면"
16718,^그를 저지할 수 있다...
16719,@이제 가라!
16720,%!그들이 너희를 파멸시키기 전에 먼저 파멸시켜라!
16721,%%]!나는 반드시 복수하겠다!!
16722,%%]!(유령 같은 형체가 사라진다)
16800,작은 묘실 안에는 열린 검은 관이 놓여 있고
16801,얼마 되지 않은 듯
16802,^향수와 라일락 향기가 선명하게 남아 있다...
16803,@그리고 그녀가 나타난다...
16810,<0x02>아니요/<0x03>예/<0x04>레베카/<0x03>악마의 아이/
16812,내가 누군지 알고 있나요?
16820,<0x04>레베카/
16822,내 이름이 뭐죠?
16830,나는 레베카예요...
16835,내 연인이 당신들이 올 거라고 했어요...
16836,%!당신들이 나를 죽이려 할지도 모른다고요...
16840,<0x06>아니요/<0x07>예/<0x07>그래/<0x07>응/<0x07>물론/<0x07>좋아/
16842,나를 죽이고 싶나요?
16850,당신들 말을 믿어도 될지 모르겠네요...
16851,%!보기보다는 영리한 사람들일지도 모르겠군요
16860,그렇다면 그분께 데려가야겠어요!
16861,%]레베카가 응시한다!
16870,<0x07>아니요/<0x08>예/<0x08>그래/<0x08>응/<0x08>물론/<0x08>좋아/
16872,그분께 가는 길을 따라오겠어요?
16880,그럼 따라오세요...
16881,%]레베카가 응시한다!
16900,거대한 검은 박쥐가 공격이라도 하듯
16901,^얼굴 앞으로 급강하한다...
16910,<0x02>아니요/<0x03>예/
16912,공격합니까?
16915,박쥐가 다시 한번 급강하한다.
16916,^마치 당신들을 시험하는 듯하다...
16920,그다음 벌어진 일은 믿기 어려울 정도로
16921,놀라웠다. 거의 알아채지 못할 만큼
16922,^순식간에 일어난 일이었다...
16923,@갑자기 박쥐가 사라지고
16924,^그 자리에 거대한 검은 형체가 서 있다...
16930,내 소개를 허락해 주시오...
16931,%%]나는 이 성의 군주요
16932,@보아하니 그대들은 초대받지 않은
16933,"^손님, 내 집에 침입한 자들이군..."
16934,@하지만 그대들이 이곳에 온 데에는
16935,^이유가 있을지도 모르지...
16940,<0x05>펜/<0x05>코스믹 포지/<0x06>왕/<0x07>레베카/<0x08>조르피투스/
16942,무슨 이유로 이곳에 왔지?
16945,그 펜?
16946,%!하 하 하!
16947,%하 하 하 하 하!!
16948,%하 하 하 하 아하하하하!!!
16950,그 왕???
16951,%!하 하 하!
16955,조르피투스??
16956,%!하 하 하!
16960,레베카?
16961,%]그녀에게서 떨어져 있어라!
16962,%]내 말 들었나?!
16963,%!그녀에게 가까이 가면 죽여 버리겠다!!
17000,어리석은 필멸자들아!
17001,%!가까이 오지 말라는 경고를 받았을 텐데!
17002,%%]너희는 어린아이에 불과하다. 그런데도
17003,"필멸자의 이해를 훨씬 넘어선 일,"
17004,^너희의 한정된 세계를 넘어선 일에 참견하는구나...
17005,@덤벼라!
17006,%!무엇을 상대하고 있는지
17007,"조금 ""맛보게"" 해 주마!"
17100,또 만났군...
17101,%]아쉽구나. 그대들에게도 약간의
17102,"가능성, 지성의 희미한 빛이"
17103,^보이는 듯했거늘. 많은 자들에게 없는 자질이지...
17110,"뭐, 됐어..."
17111,"%!목이 마르군. 너희 목은 싱싱해 보인다,"
17112,필요한 만큼만 취하겠다.
17113,^그 이상은 바라지 않아...
17114,@(그가 송곳니를 드러낸 채 다가오지만
17115,^ 모두는 꼼짝도 못 하고 바라볼 뿐이다.
17116,^ 악마의 아이 레베카의 최면 어린 시선에
17117,^ 완전히 사로잡힌 것이다...)
17120,아아아!
17121,%!이제 살 것 같군!
17122,%]하지만 여전히 남은 문제는
17123,^너희를 어떻게 할 것인가...
17124,%%!레베카?
17125,"@(잠시 침묵한 뒤, 그녀가 그의"
17126,^ 귀에 무언가를 속삭인다...)
17127,"%%!아!, 좋아..."
17128,%]!잘 자라!
17130,(그의 눈에서 붉은 빛이 뿜어져 나와
17131,^ 잠시 일행을 뒤덮는다...
17132,%%]그리고 모두 정신을 잃는다...
17140,쳇! 이게 뭐지??
17141,%!(그가 물러서자 그의 뺨에
17142,^ 십자가 모양 화상 자국이 보인다...)
17143,@멍청한 바보들! 역겹구나!!
17144,"%!레베카, 이리 와!"
17145,@(그가 들리지 않을 만큼 작은 목소리로
17146,^ 그녀에게 무언가를 말한 뒤
17147,"^ 당신들을 돌아보며 말한다,..."
17148,%]!잘 가라!
17200,천사들의 꿈을 꾼다...
17201,%%]그리고 불길 속에서 춤추는
17202,^한 형체가 보인다...
17210,%%]그는 위협적으로 바라보며
17211,^눈에는 광기 어린 빛이 번뜩인다...
17212,%%]그는 강력한 주문을 불러내며
17213,^당신들을 파괴할 마법을 시전하고 있다...
17214,%%]그러다 한 단어를 속삭인다...
17215,%]간신히 들릴 정도다...
17216,%]이름처럼 들린다...
17217,%]조오오르피이이투우우스스스...
17218,%%]그리고 장면이 바뀐다...
17220,어떤 감옥 같은 곳의
17221,^구석에 서 있다...
17222,%%]방은 텅 비었지만 구석에
17223,^작은 틈 하나가 보인다...
17224,%%]입안에 무언가 이상한 맛이
17225,^남아 있던 것이 떠오른다...
17226,%%]그러자 방이 변하기 시작한다...
17227,%%]점점 커진다...
17228,%]더 커지고...
17229,%]마침내 방이 당신을 집어삼킨다...
17230,%%]이제 하늘도 보이지 않는다...
17231,%%]그리고 작은 틈은...
17232,%%]거대한 터널이 된다!
17233,%%]당신은 터널을 향해 달린다...
17234,%%]
17240,어떤 감옥 같은 곳의
17241,^구석에 서 있다...
17242,"%%]방은 텅 비었고, 당신은"
17243,^문 앞에 서 있다...
17244,%%]누군가와 이야기하고 있다...
17245,%%]아니다! 무언가를 하고 있다!
17246,%%]그들에게 무언가를 건네고 있다...
17247,%%]사악한 무언가를 주고 있다...
17248,%%]빛나는 두 눈을 가진 것을...
17249,%%]그러자 그들이 몹시 화를 낸다...
17250,%%]문이 열리고 그들이 들이닥친다...
17251,%%]그들은 당신을 죽이려 한다...
17260,한참 뒤 깨어나 보니
17261,악취와 배설물 냄새가 가득한
17262,^작고 더러운 방 안이다...
17265,벽 아래쪽에 작은 틈이 하나 보인다.
17266,쥐가 겨우 통과할 수 있을
17267,^정도의 크기다...
17270,버섯 맛이 이상하다...
17271,%%]방이 달라 보이기 시작한다...
17272,%%]조금 부글거리는 것 같다...
17273,%%]그리고 이제 커지고 있다...!
17274,%%]아니다...
17275,%%]작아지는 건 당신이다!
17276,%%]작은 틈이 거대한 갈라진 틈이 된다...
17277,%%]하지만 너무 멀리 있다!
17278,%%]터널을 향해 달린다...
17279,%%]방이 다시 빠르게 줄어들기 시작한다!
17280,%%]그리고 터널 속으로 몸을 던진다...
17285,해냈다!
17286,%%]모든 것이 다시 정상이다...
17287,%%]분홍 코끼리 몇 마리만 빼고...
17288,%%]춤추는 슈트루델과 이야기를 나누는...
17289,%%]저 이상한 색깔들 곁에서...
17300,문 건너편의 경비가
17301,^당신들을 뚫어지게 보고 있다...
17302,"%!""이봐!"""
17303,"%""뭘 하든 당장 그만둬!"""
17310,이봐!
17311,%!그거 갖고 있음 안 되잖아!
17312,"%]그거 어디서 났어, 응?!"
17313,%!또 갖고 있음 안 되는 거 뭐 숨겼어?
17314,%%]!경비병!!!
17330,작은 벙커에서 나오자
17331,나무와 꽃이 가득하고
17332,작은 동물들의 재잘거림이 들리는
17333,^숲 한가운데다...
17340,물 건너편에는 반쯤 가라앉은
17341,작은 배의 부서진 뼈대가 있다.
17342,겨우 떠 있으며 금방이라도
17343,^가라앉을 것 같다...
17350,넓고 평평한 널빤지가 물 위를 가로질러
17351,^배의 갑판까지 이어져 있다...
17360,무엇이 이 배를 덮쳤든
17361,엄청난 일이었음이 틀림없다.
17362,^배의 절반밖에 남지 않았으니...
17370,배와 함께 죽은 듯한 사람들의 뼈가
17371,마지막으로 물속에 잠길 순간을
17372,^기다리듯 놓여 있다...
17380,뱃머리 위쪽에는 부서진 십자가상이
17381,벽에 매달려 있다. 어쩌면
17382,임시 예배당을 만들어
17383,겁에 질린 자들에게 희망을 주고
17384,^죽은 자들의 마지막 의식을 치른 곳일지도 모른다...
17390,부서진 십자가상을 건드리자
17391,^바닥에 떨어져 산산이 부서진다!
17392,@십자가 조각 몇 개는 충분히 날카로워
17393,필요하다면 조잡한 나무 단검이나
17394,^말뚝으로 쓸 수 있을 것 같다...
17400,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
17401,<0x04> * 마법에 걸린 숲 * <0x05>
17402,<0x04> 동물들을 괴롭히지 마시오 <0x05>
17403,<0x04>    금연    <0x05>
17404,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
17410,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
17411,<0x04>  어둠의 숲  <0x05>
17412,<0x04>    * 주의! *    <0x05>
17413,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
17420,작은 만 한쪽에 쌓여 있는
17421,^부패한 인간의 유해를 발견한다...
17430,썩고 너덜너덜해진 로브 조각이
17431,뼈를 감싸고 있다. 아마도
17432,주변 숲에서 살았던
17433,늙고 쇠약한 수도사의
17434,^마지막 안식처인 듯하다...
17440,잠시 후에야 이곳이
17441,늪과 숲 위로 솟은 성의
17442,북쪽 끝 바깥이라는 사실을
17443,^깨닫는다...
17450,어떤 동굴 안으로 들어온 듯하다.
17451,불빛이 깜빡이며
17452,바위 언덕을 깎아 만든
17453,^거친 벽을 비춘다...
17460,무슨 일이든 각오하고 동굴로 들어가지만
17461,^아무것도 없다...
17470,!<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
17471,<0x04> 진실의 바위 <0x05>
17472,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
17473,@이상하게도 바위의 표면은
17474,평평하게 다듬고 광택을 내어
17475,^일행의 모습을 거울처럼 비춘다...
17480,바위가 산산이 깨지지 않도록
17481,조심스럽게 곡괭이를 휘두른 끝에
17482,반사되는 표면의 작은
17483,조각을 떼어 내는 데 성공한다...
17500,갑자기 유령 같은 형체가 나타난다!
17510,<0x02>우리는 매혹이다/
17512,너어어희느은... 누구우우냐아...???
17520,<0x03>우리는 점술을 구한다/
17522,왜애애... 여어어기에에... 왔느으냐아...???
17530,<0x04>아니요/<0x05>예/<0x05>그래/<0x05>응/<0x05>물론/
17532,대애애가아를... 치르겠느으냐아...???
17540,내애애가... 바아라보오마아...
17541,안개에에... 싸인... 무울소옥을...
17542,%
17545,동굴 안에 환영이 소용돌이치며
